Stock,Entry Date,Entry Price,Exit Date,Exit Price,P&L (%),Days Held,Outcome
JMFINANCIL.NS,2024-04-30,85.81,2024-04-30,81.52,-5.0,0,Stop Loss
JMFINANCIL.NS,2024-03-27,72.29,2024-03-27,68.68,-4.99,0,Stop Loss
JMFINANCIL.NS,2024-04-30,80.59,2024-05-09,76.56,-5.0,9,Stop Loss
JMFINANCIL.NS,2024-04-16,78.1,2024-04-16,74.19,-5.01,0,Stop Loss
JMFINANCIL.NS,2024-06-28,87.42,2024-07-05,96.16,10.0,7,Target Hit
JMFINANCIL.NS,2024-07-26,99.51,2024-08-07,94.53,-5.0,12,Stop Loss
JMFINANCIL.NS,2024-08-26,103.43,2024-08-26,98.26,-5.0,0,Stop Loss
JMFINANCIL.NS,2024-09-27,143.85,2024-09-27,136.66,-5.0,0,Stop Loss
JMFINANCIL.NS,2024-10-11,154.13,2024-10-11,146.42,-5.0,0,Stop Loss
JMFINANCIL.NS,2025-01-16,118.22,2025-01-22,112.31,-5.0,6,Stop Loss
JMFINANCIL.NS,2025-01-29,107.22,2025-01-29,101.86,-5.0,0,Stop Loss
JMFINANCIL.NS,2025-02-17,98.56,2025-02-17,93.63,-5.0,0,Stop Loss
JMFINANCIL.NS,2025-04-15,95.33,2025-04-22,104.86,10.0,7,Target Hit
JMFINANCIL.NS,2025-05-08,100.02,2025-05-13,110.02,10.0,5,Target Hit
JMFINANCIL.NS,2025-05-09,99.95,2025-05-13,109.94,9.99,4,Target Hit
JSWENERGY.NS,2020-09-07,59.65,2020-09-07,56.67,-5.0,0,Stop Loss
JSWENERGY.NS,2021-03-04,83.25,2021-03-05,79.09,-5.0,1,Stop Loss
JSWENERGY.NS,2021-04-16,99.37,2021-04-16,94.4,-5.0,0,Stop Loss
JSWENERGY.NS,2021-04-20,98.78,2021-05-03,108.66,10.0,13,Target Hit
JSWENERGY.NS,2021-06-21,156.26,2021-06-21,148.45,-5.0,0,Stop Loss
JSWENERGY.NS,2021-08-31,252.83,2021-09-13,278.11,10.0,13,Target Hit
JSWENERGY.NS,2021-08-30,244.65,2021-09-09,269.12,10.0,10,Target Hit
JSWENERGY.NS,2021-08-26,224.55,2021-08-30,247.01,10.0,4,Target Hit
JSWENERGY.NS,2021-11-09,316.53,2021-11-17,300.7,-5.0,8,Stop Loss
JSWENERGY.NS,2021-11-22,294.58,2021-11-22,279.85,-5.0,0,Stop Loss
JSWENERGY.NS,2021-12-02,301.17,2021-12-14,286.11,-5.0,12,Stop Loss
JSWENERGY.NS,2021-12-27,299.52,2022-01-05,284.54,-5.0,9,Stop Loss
JSWENERGY.NS,2022-01-25,300.47,2022-01-31,285.45,-5.0,6,Stop Loss
JSWENERGY.NS,2022-02-15,323.56,2022-02-15,307.38,-5.0,0,Stop Loss
JSWENERGY.NS,2022-03-02,338.52,2022-03-04,321.59,-5.0,2,Stop Loss
JSWENERGY.NS,2022-03-02,336.28,2022-03-04,319.47,-5.0,2,Stop Loss
JSWENERGY.NS,2022-02-25,319.47,2022-02-25,303.5,-5.0,0,Stop Loss
JSWENERGY.NS,2022-04-05,328.25,2022-04-18,311.84,-5.0,13,Stop Loss
JSWENERGY.NS,2022-03-28,295.78,2022-04-05,325.36,10.0,8,Target Hit
JSWENERGY.NS,2022-05-23,306.15,2022-05-23,290.84,-5.0,0,Stop Loss
JSWENERGY.NS,2022-07-11,220.47,2022-07-11,209.45,-5.0,0,Stop Loss
JSWENERGY.NS,2022-08-30,320.94,2022-09-01,353.03,10.0,2,Target Hit
JSWENERGY.NS,2022-10-06,320.59,2022-10-06,304.56,-5.0,0,Stop Loss
JSWENERGY.NS,2023-03-06,263.57,2023-03-06,250.39,-5.0,0,Stop Loss
JSWENERGY.NS,2023-05-24,249.31,2023-05-24,236.84,-5.0,0,Stop Loss
JSWENERGY.NS,2023-08-09,308.45,2023-08-09,293.03,-5.0,0,Stop Loss
JSWENERGY.NS,2023-11-24,424.96,2023-12-08,467.46,10.0,14,Target Hit
JSWENERGY.NS,2023-11-02,390.68,2023-12-04,429.75,10.0,32,Target Hit
JSWENERGY.NS,2023-12-18,440.25,2023-12-18,418.24,-5.0,0,Stop Loss
JSWENERGY.NS,2024-01-18,471.49,2024-02-26,518.64,10.0,39,Target Hit
JSWENERGY.NS,2024-01-24,491.03,2024-01-24,466.48,-5.0,0,Stop Loss
JSWENERGY.NS,2024-02-19,493.21,2024-03-13,468.55,-5.0,23,Stop Loss
JSWENERGY.NS,2024-04-18,624.25,2024-04-24,593.04,-5.0,6,Stop Loss
JSWENERGY.NS,2024-08-27,733.59,2024-09-03,696.91,-5.0,7,Stop Loss
JSWENERGY.NS,2025-02-01,512.06,2025-02-01,486.46,-5.0,0,Stop Loss
JSWENERGY.NS,2025-04-15,514.49,2025-04-25,488.77,-5.0,10,Stop Loss
JSWENERGY.NS,2025-05-12,470.76,2025-05-19,517.84,10.0,7,Target Hit
JSWHL.NS,2020-06-24,2017.2,2020-06-29,1916.34,-5.0,5,Stop Loss
JSWHL.NS,2020-06-29,2006.34,2020-07-14,1906.02,-5.0,15,Stop Loss
JSWHL.NS,2020-09-11,2459.17,2020-09-16,2336.21,-5.0,5,Stop Loss
JSWHL.NS,2020-09-11,2460.14,2020-09-16,2337.13,-5.0,5,Stop Loss
JSWHL.NS,2020-10-21,2432.34,2020-10-21,2310.72,-5.0,0,Stop Loss
JSWHL.NS,2020-09-29,2389.91,2020-09-29,2270.41,-5.0,0,Stop Loss
JSWHL.NS,2020-09-24,2352.99,2020-09-24,2235.34,-5.0,0,Stop Loss
JSWHL.NS,2020-09-29,2385.73,2020-09-29,2266.44,-5.0,0,Stop Loss
JSWHL.NS,2020-10-13,2286.64,2020-10-13,2172.31,-5.0,0,Stop Loss
JSWHL.NS,2020-10-16,2305.25,2020-10-21,2535.78,10.0,5,Target Hit
JSWHL.NS,2020-11-11,2749.61,2020-11-18,3024.57,10.0,7,Target Hit
JSWHL.NS,2020-11-17,2868.09,2020-11-19,3154.9,10.0,2,Target Hit
JSWHL.NS,2020-11-19,3129.41,2020-11-19,2972.94,-5.0,0,Stop Loss
JSWHL.NS,2020-12-01,3522.88,2020-12-01,3346.74,-5.0,0,Stop Loss
JSWHL.NS,2020-12-14,3585.35,2020-12-14,3943.88,10.0,0,Target Hit
JSWHL.NS,2020-12-29,4045.12,2020-12-30,3842.86,-5.0,1,Stop Loss
JSWHL.NS,2021-03-10,3906.24,2021-03-10,3710.93,-5.0,0,Stop Loss
JSWHL.NS,2021-04-22,3996.72,2021-04-22,3796.88,-5.0,0,Stop Loss
JSWHL.NS,2021-04-22,3964.23,2021-04-22,3766.02,-5.0,0,Stop Loss
JSWHL.NS,2021-06-09,5509.02,2021-06-14,5233.57,-5.0,5,Stop Loss
JSWHL.NS,2021-08-12,5008.46,2021-08-20,4758.04,-5.0,8,Stop Loss
JSWHL.NS,2021-10-27,4728.11,2021-10-29,4491.7,-5.0,2,Stop Loss
JSWHL.NS,2021-11-23,4316.13,2021-11-23,4100.32,-5.0,0,Stop Loss
JSWHL.NS,2021-12-29,4205.0,2022-01-12,3994.75,-5.0,14,Stop Loss
JSWHL.NS,2022-01-28,4216.17,2022-01-28,4637.79,10.0,0,Target Hit
JSWHL.NS,2022-03-02,3903.64,2022-03-21,4294.0,10.0,19,Target Hit
JSWHL.NS,2022-04-18,4401.76,2022-04-25,4181.67,-5.0,7,Stop Loss
JSWHL.NS,2022-06-06,3519.2,2022-06-13,3343.24,-5.0,7,Stop Loss
JSWHL.NS,2022-08-02,3534.5,2022-09-14,3887.95,10.0,43,Target Hit
JSWHL.NS,2022-07-07,3280.73,2022-08-17,3608.8,10.0,41,Target Hit
JSWHL.NS,2022-07-27,3349.07,2022-08-19,3683.98,10.0,23,Target Hit
JSWHL.NS,2022-07-27,3391.19,2022-09-13,3730.31,10.0,48,Target Hit
JSWHL.NS,2022-09-01,3689.08,2022-09-14,4057.99,10.0,13,Target Hit
JSWHL.NS,2022-12-27,4280.99,2023-01-25,4066.94,-5.0,29,Stop Loss
JSWHL.NS,2024-06-24,7110.62,2024-06-24,7821.68,10.0,0,Target Hit
JSWHL.NS,2024-08-21,7017.45,2024-09-05,7719.2,10.0,15,Target Hit
JSWHL.NS,2024-10-18,9615.34,2024-10-21,10576.87,10.0,3,Target Hit
JSWHL.NS,2025-01-06,17877.28,2025-01-06,16983.42,-5.0,0,Stop Loss
JSWHL.NS,2024-11-22,16983.46,2024-11-22,16134.29,-5.0,0,Stop Loss
JSWHL.NS,2024-12-13,15351.51,2024-12-17,14583.93,-5.0,4,Stop Loss
JSWHL.NS,2024-11-28,14586.2,2024-11-28,13856.89,-5.0,0,Stop Loss
JSWHL.NS,2025-01-16,17988.36,2025-01-29,17088.94,-5.0,13,Stop Loss
JSWHL.NS,2025-01-29,17837.61,2025-01-29,16945.73,-5.0,0,Stop Loss
JSWHL.NS,2025-03-05,17814.35,2025-03-10,19595.78,10.0,5,Target Hit
JSWHL.NS,2025-03-05,17617.24,2025-03-07,19378.96,10.0,2,Target Hit
JSWHL.NS,2025-02-06,17192.97,2025-02-06,16333.32,-5.0,0,Stop Loss
JSWHL.NS,2025-02-06,17033.8,2025-02-12,16182.11,-5.0,6,Stop Loss
JSWHL.NS,2025-02-27,17197.05,2025-03-03,16337.2,-5.0,4,Stop Loss
JSWHL.NS,2025-03-04,17080.31,2025-03-04,16226.29,-5.0,0,Stop Loss
JSWHL.NS,2025-04-21,26499.34,2025-04-25,25174.37,-5.0,4,Stop Loss
JSWHL.NS,2025-05-02,23745.6,2025-05-02,22558.32,-5.0,0,Stop Loss
JSWHL.NS,2025-05-14,24281.1,2025-05-22,23067.04,-5.0,8,Stop Loss
JSWHL.NS,2025-05-13,23103.0,2025-06-13,21947.85,-5.0,31,Stop Loss
JSWINFRA.NS,2023-10-11,174.75,2023-10-16,166.01,-5.0,5,Stop Loss
JSWINFRA.NS,2024-02-19,235.85,2024-02-19,224.06,-5.0,0,Stop Loss
JSWINFRA.NS,2024-04-22,245.47,2024-05-17,270.02,10.0,25,Target Hit
JSWINFRA.NS,2024-04-22,244.04,2024-05-17,268.44,10.0,25,Target Hit
JSWINFRA.NS,2024-07-25,342.26,2024-08-02,325.15,-5.0,8,Stop Loss
JSWINFRA.NS,2024-08-28,332.42,2024-09-03,315.8,-5.0,6,Stop Loss
JSWINFRA.NS,2025-01-29,278.87,2025-01-29,264.93,-5.0,0,Stop Loss
JSWINFRA.NS,2025-03-06,264.49,2025-03-20,290.94,10.0,14,Target Hit
JSWINFRA.NS,2025-06-09,314.82,2025-06-13,299.08,-5.0,4,Stop Loss
JSWINFRA.NS,2025-05-08,292.79,2025-06-19,299.08,2.15,42,Stop Loss
JSWINFRA.NS,2025-05-12,293.05,2025-06-19,299.08,2.06,38,Stop Loss
JSWINFRA.NS,2025-06-18,310.49,2025-06-19,299.08,-3.67,1,Stop Loss
JSWSTEEL.NS,2020-10-16,284.06,2020-11-06,312.47,10.0,21,Target Hit
JSWSTEEL.NS,2020-09-09,272.2,2020-09-21,258.59,-5.0,12,Stop Loss
JSWSTEEL.NS,2020-11-05,311.02,2020-11-26,342.12,10.0,21,Target Hit
JSWSTEEL.NS,2021-03-03,408.32,2021-03-05,387.9,-5.0,2,Stop Loss
JSWSTEEL.NS,2021-03-19,414.51,2021-03-19,393.78,-5.0,0,Stop Loss
JSWSTEEL.NS,2021-04-22,599.67,2021-04-29,659.64,10.0,7,Target Hit
JSWSTEEL.NS,2021-06-01,678.48,2021-06-18,644.56,-5.0,17,Stop Loss
JSWSTEEL.NS,2021-06-23,649.24,2021-07-29,714.16,10.0,36,Target Hit
JSWSTEEL.NS,2022-03-17,656.37,2022-03-29,722.01,10.0,12,Target Hit
JSWSTEEL.NS,2022-02-28,600.94,2022-02-28,570.89,-5.0,0,Stop Loss
JSWSTEEL.NS,2022-07-28,616.98,2022-09-06,678.68,10.0,40,Target Hit
JSWSTEEL.NS,2022-06-01,536.13,2022-07-20,589.74,10.0,49,Target Hit
JSWSTEEL.NS,2023-12-28,877.67,2024-01-03,833.79,-5.0,6,Stop Loss
JSWSTEEL.NS,2025-01-30,951.1,2025-03-19,1046.21,10.0,48,Target Hit
JSWSTEEL.NS,2025-02-05,952.94,2025-03-20,1048.23,10.0,43,Target Hit
JSWSTEEL.NS,2025-04-21,1025.86,2025-05-02,974.57,-5.0,11,Stop Loss
JPPOWER.NS,2020-07-31,2.14,2020-08-04,2.35,9.81,4,Target Hit
JPPOWER.NS,2020-07-13,2.04,2020-07-13,1.94,-4.9,0,Stop Loss
JPPOWER.NS,2020-07-09,1.94,2020-07-15,1.84,-5.15,6,Stop Loss
JPPOWER.NS,2020-07-22,1.94,2020-07-31,2.13,9.79,9,Target Hit
JPPOWER.NS,2020-07-21,1.89,2020-07-24,2.08,10.05,3,Target Hit
JPPOWER.NS,2020-07-20,1.84,2020-07-24,2.02,9.78,4,Target Hit
JPPOWER.NS,2020-07-17,1.78,2020-07-23,1.96,10.11,6,Target Hit
JPPOWER.NS,2020-07-27,2.04,2020-07-27,1.94,-4.9,0,Stop Loss
JPPOWER.NS,2020-08-20,2.96,2020-08-24,2.81,-5.07,4,Stop Loss
JPPOWER.NS,2020-08-19,2.86,2020-08-19,2.72,-4.9,0,Stop Loss
JPPOWER.NS,2020-08-26,3.06,2020-08-27,2.91,-4.9,1,Stop Loss
JPPOWER.NS,2020-09-07,2.7,2020-09-16,2.56,-5.19,9,Stop Loss
JPPOWER.NS,2020-09-30,2.45,2020-10-01,2.33,-4.9,1,Stop Loss
JPPOWER.NS,2020-09-29,2.35,2020-10-07,2.59,10.21,8,Target Hit
JPPOWER.NS,2020-09-28,2.24,2020-09-30,2.46,9.82,2,Target Hit
JPPOWER.NS,2020-11-03,2.4,2020-11-03,2.28,-5.0,0,Stop Loss
JPPOWER.NS,2020-11-14,2.4,2020-11-17,2.28,-5.0,3,Stop Loss
JPPOWER.NS,2020-12-17,3.42,2020-12-17,3.25,-4.97,0,Stop Loss
JPPOWER.NS,2020-12-22,3.11,2020-12-22,2.95,-5.14,0,Stop Loss
JPPOWER.NS,2021-02-16,3.06,2021-02-17,3.37,10.13,1,Target Hit
JPPOWER.NS,2021-02-03,2.91,2021-02-04,2.76,-5.15,1,Stop Loss
JPPOWER.NS,2021-02-15,2.8,2021-02-16,3.08,10.0,1,Target Hit
JPPOWER.NS,2021-03-31,3.21,2021-04-05,3.53,9.97,5,Target Hit
JPPOWER.NS,2021-03-30,3.06,2021-04-01,3.37,10.13,2,Target Hit
JPPOWER.NS,2021-03-02,2.91,2021-03-12,2.76,-5.15,10,Stop Loss
JPPOWER.NS,2021-04-08,3.32,2021-04-08,3.15,-5.12,0,Stop Loss
JPPOWER.NS,2021-04-30,3.16,2021-04-30,3.0,-5.06,0,Stop Loss
JPPOWER.NS,2021-07-06,6.22,2021-07-06,5.91,-4.98,0,Stop Loss
JPPOWER.NS,2021-07-05,5.92,2021-07-12,6.51,9.97,7,Target Hit
JPPOWER.NS,2021-07-26,5.41,2021-07-26,5.14,-4.99,0,Stop Loss
JPPOWER.NS,2021-07-30,4.79,2021-07-30,4.55,-5.01,0,Stop Loss
JPPOWER.NS,2021-10-08,5.15,2021-10-08,4.89,-5.05,0,Stop Loss
JPPOWER.NS,2021-10-08,4.9,2021-10-08,4.66,-4.9,0,Stop Loss
JPPOWER.NS,2021-08-13,4.69,2021-08-13,4.46,-4.9,0,Stop Loss
JPPOWER.NS,2021-08-12,4.49,2021-08-12,4.27,-4.9,0,Stop Loss
JPPOWER.NS,2021-08-26,3.88,2021-08-30,4.27,10.05,4,Target Hit
JPPOWER.NS,2021-11-24,4.79,2021-11-24,4.55,-5.01,0,Stop Loss
JPPOWER.NS,2021-11-26,4.9,2021-11-26,4.66,-4.9,0,Stop Loss
JPPOWER.NS,2022-01-25,8.98,2022-01-25,8.53,-5.01,0,Stop Loss
JPPOWER.NS,2022-02-14,8.93,2022-02-15,8.48,-5.04,1,Stop Loss
JPPOWER.NS,2022-03-03,7.45,2022-03-04,7.08,-4.97,1,Stop Loss
JPPOWER.NS,2022-02-28,7.14,2022-03-07,6.78,-5.04,7,Stop Loss
JPPOWER.NS,2022-03-09,7.14,2022-03-24,6.78,-5.04,15,Stop Loss
JPPOWER.NS,2022-05-19,7.4,2022-05-19,7.03,-5.0,0,Stop Loss
JPPOWER.NS,2022-06-01,7.04,2022-06-13,6.69,-4.97,12,Stop Loss
JPPOWER.NS,2022-08-02,7.24,2022-08-02,6.88,-4.97,0,Stop Loss
JPPOWER.NS,2022-08-02,7.14,2022-08-08,7.85,9.94,6,Target Hit
JPPOWER.NS,2022-09-01,7.8,2022-09-02,8.58,10.0,1,Target Hit
JPPOWER.NS,2022-09-15,8.62,2022-09-16,8.19,-4.99,1,Stop Loss
JPPOWER.NS,2023-10-12,10.0,2023-10-16,9.5,-5.0,4,Stop Loss
JPPOWER.NS,2023-11-15,14.48,2023-11-21,13.76,-4.97,6,Stop Loss
JPPOWER.NS,2024-02-14,21.42,2024-02-14,20.35,-5.0,0,Stop Loss
JPPOWER.NS,2024-04-08,19.43,2024-04-08,18.46,-4.99,0,Stop Loss
JPPOWER.NS,2024-02-29,17.7,2024-02-29,16.81,-5.03,0,Stop Loss
JPPOWER.NS,2024-03-14,15.4,2024-03-14,14.63,-5.0,0,Stop Loss
JPPOWER.NS,2024-04-24,18.41,2024-05-02,20.25,9.99,8,Target Hit
JPPOWER.NS,2024-04-18,17.49,2024-04-19,16.62,-4.97,1,Stop Loss
JPPOWER.NS,2024-04-22,17.54,2024-04-30,19.29,9.98,8,Target Hit
JPPOWER.NS,2024-07-29,20.55,2024-07-29,19.52,-5.01,0,Stop Loss
JPPOWER.NS,2024-06-13,19.53,2024-07-05,18.55,-5.02,22,Stop Loss
JPPOWER.NS,2024-10-04,20.19,2024-10-07,19.18,-5.0,3,Stop Loss
JPPOWER.NS,2024-08-19,18.28,2024-09-09,17.37,-4.98,21,Stop Loss
JPPOWER.NS,2024-10-08,18.82,2024-10-08,17.88,-4.99,0,Stop Loss
JPPOWER.NS,2024-12-19,18.9,2024-12-19,17.95,-5.03,0,Stop Loss
JPPOWER.NS,2025-04-22,16.26,2025-04-25,15.45,-4.98,3,Stop Loss
JPPOWER.NS,2025-04-15,15.09,2025-05-02,14.34,-4.97,17,Stop Loss
JPPOWER.NS,2025-05-08,13.82,2025-05-09,13.13,-4.99,1,Stop Loss
JPPOWER.NS,2025-05-12,13.5,2025-05-16,14.85,10.0,4,Target Hit
J&KBANK.NS,2020-06-25,18.67,2020-06-25,17.74,-4.98,0,Stop Loss
J&KBANK.NS,2020-07-09,18.82,2020-07-13,17.88,-4.99,4,Stop Loss
J&KBANK.NS,2020-07-03,17.88,2020-07-03,16.99,-4.98,0,Stop Loss
J&KBANK.NS,2020-08-21,17.78,2020-08-21,16.89,-5.01,0,Stop Loss
J&KBANK.NS,2020-09-07,17.44,2020-09-09,16.57,-4.99,2,Stop Loss
J&KBANK.NS,2020-12-22,21.44,2020-12-22,20.37,-4.99,0,Stop Loss
J&KBANK.NS,2021-01-15,28.84,2021-01-15,27.4,-4.99,0,Stop Loss
J&KBANK.NS,2021-05-12,26.62,2021-05-24,29.28,9.99,12,Target Hit
J&KBANK.NS,2021-05-04,24.3,2021-05-12,26.73,10.0,8,Target Hit
J&KBANK.NS,2021-04-27,22.92,2021-05-11,25.21,9.99,14,Target Hit
J&KBANK.NS,2021-07-20,36.99,2021-07-20,35.14,-5.0,0,Stop Loss
J&KBANK.NS,2021-08-27,34.87,2021-08-27,33.13,-4.99,0,Stop Loss
J&KBANK.NS,2021-10-13,38.23,2021-10-20,36.32,-5.0,7,Stop Loss
J&KBANK.NS,2022-04-04,35.02,2022-04-06,33.27,-5.0,2,Stop Loss
J&KBANK.NS,2022-04-04,34.72,2022-04-06,32.98,-5.01,2,Stop Loss
J&KBANK.NS,2022-03-09,33.34,2022-03-30,31.67,-5.01,21,Stop Loss
J&KBANK.NS,2022-09-01,31.51,2022-09-26,29.93,-5.01,25,Stop Loss
J&KBANK.NS,2022-11-03,39.32,2022-11-14,37.35,-5.01,11,Stop Loss
J&KBANK.NS,2022-12-26,49.69,2022-12-26,47.21,-4.99,0,Stop Loss
J&KBANK.NS,2023-10-11,114.1,2023-10-19,108.4,-5.0,8,Stop Loss
J&KBANK.NS,2024-05-06,137.82,2024-05-07,130.93,-5.0,1,Stop Loss
J&KBANK.NS,2024-12-26,103.46,2024-12-31,98.29,-5.0,5,Stop Loss
J&KBANK.NS,2025-01-30,97.62,2025-02-28,92.74,-5.0,29,Stop Loss
J&KBANK.NS,2025-02-04,102.83,2025-02-10,97.69,-5.0,6,Stop Loss
J&KBANK.NS,2025-04-21,103.48,2025-04-22,113.83,10.0,1,Target Hit
J&KBANK.NS,2025-03-04,93.96,2025-04-07,89.26,-5.0,34,Stop Loss
J&KBANK.NS,2025-04-16,97.49,2025-04-21,107.24,10.0,5,Target Hit
J&KBANK.NS,2025-05-12,95.06,2025-05-16,104.57,10.0,4,Target Hit
J&KBANK.NS,2025-05-12,92.92,2025-05-13,102.21,10.0,1,Target Hit
JINDALSAW.NS,2020-07-06,29.8,2020-07-14,28.31,-5.0,8,Stop Loss
JINDALSAW.NS,2020-08-06,28.14,2020-08-18,30.95,9.99,12,Target Hit
JINDALSAW.NS,2021-03-04,40.35,2021-03-04,38.33,-5.01,0,Stop Loss
JINDALSAW.NS,2021-04-29,38.2,2021-05-03,42.02,10.0,4,Target Hit
JINDALSAW.NS,2021-05-26,46.41,2021-05-31,51.05,10.0,5,Target Hit
JINDALSAW.NS,2021-08-20,59.91,2021-08-20,56.91,-5.01,0,Stop Loss
JINDALSAW.NS,2021-10-18,60.93,2021-10-19,57.88,-5.01,1,Stop Loss
JINDALSAW.NS,2022-01-28,52.38,2022-01-31,49.76,-5.0,3,Stop Loss
JINDALSAW.NS,2022-03-03,44.06,2022-03-07,41.86,-4.99,4,Stop Loss
JINDALSAW.NS,2022-03-02,43.76,2022-03-02,41.57,-5.0,0,Stop Loss
JINDALSAW.NS,2022-05-20,42.67,2022-05-25,40.54,-4.99,5,Stop Loss
JINDALSAW.NS,2024-01-29,254.68,2024-02-05,241.95,-5.0,7,Stop Loss
JINDALSAW.NS,2024-04-24,257.14,2024-04-29,282.85,10.0,5,Target Hit
JINDALSAW.NS,2024-08-09,328.65,2024-08-13,312.22,-5.0,4,Stop Loss
JINDALSAW.NS,2025-02-04,243.96,2025-02-12,231.76,-5.0,8,Stop Loss
JINDALSAW.NS,2025-02-21,257.1,2025-02-24,244.24,-5.0,3,Stop Loss
JINDALSAW.NS,2025-04-17,263.72,2025-04-30,250.53,-5.0,13,Stop Loss
JINDALSAW.NS,2025-06-10,252.65,2025-06-10,240.02,-5.0,0,Stop Loss
JINDALSAW.NS,2025-06-09,230.03,2025-06-10,253.03,10.0,1,Target Hit
JSL.NS,2020-09-04,47.2,2020-09-04,44.84,-5.0,0,Stop Loss
JSL.NS,2020-10-14,52.86,2020-10-14,50.22,-4.99,0,Stop Loss
JSL.NS,2021-01-12,87.42,2021-01-25,83.05,-5.0,13,Stop Loss
JSL.NS,2021-01-27,82.25,2021-01-27,78.14,-5.0,0,Stop Loss
JSL.NS,2021-04-23,79.85,2021-04-23,75.86,-5.0,0,Stop Loss
JSL.NS,2021-04-20,75.53,2021-04-26,83.08,10.0,6,Target Hit
JSL.NS,2021-06-21,96.7,2021-06-21,91.86,-5.01,0,Stop Loss
JSL.NS,2021-08-24,148.51,2021-08-24,141.08,-5.0,0,Stop Loss
JSL.NS,2022-01-25,195.85,2022-01-25,186.06,-5.0,0,Stop Loss
JSL.NS,2022-02-22,190.14,2022-02-22,180.63,-5.0,0,Stop Loss
JSL.NS,2022-03-02,192.34,2022-03-08,182.72,-5.0,6,Stop Loss
JSL.NS,2022-05-04,183.47,2022-05-05,174.3,-5.0,1,Stop Loss
JSL.NS,2022-07-19,113.65,2022-08-18,125.02,10.0,30,Target Hit
JSL.NS,2022-07-14,108.08,2022-07-25,118.89,10.0,11,Target Hit
JSL.NS,2022-09-02,129.35,2022-09-22,142.28,10.0,20,Target Hit
JSL.NS,2022-09-14,133.71,2022-09-14,127.02,-5.0,0,Stop Loss
JSL.NS,2022-10-14,131.45,2022-10-17,124.88,-5.0,3,Stop Loss
JSL.NS,2022-11-03,147.45,2022-11-03,140.08,-5.0,0,Stop Loss
JSL.NS,2022-12-26,210.45,2022-12-29,231.5,10.0,3,Target Hit
JSL.NS,2023-05-11,292.55,2023-05-12,277.92,-5.0,1,Stop Loss
JSL.NS,2023-11-13,482.81,2023-11-20,531.09,10.0,7,Target Hit
JSL.NS,2023-11-09,475.31,2023-11-20,522.84,10.0,11,Target Hit
JSL.NS,2024-02-05,614.05,2024-02-12,583.35,-5.0,7,Stop Loss
JSL.NS,2024-02-15,599.48,2024-02-26,659.43,10.0,11,Target Hit
JSL.NS,2024-02-15,584.19,2024-02-20,642.61,10.0,5,Target Hit
JSL.NS,2024-05-17,693.52,2024-05-31,762.87,10.0,14,Target Hit
JSL.NS,2024-08-21,741.16,2024-10-21,704.1,-5.0,61,Stop Loss
JSL.NS,2025-03-06,638.11,2025-03-24,606.2,-5.0,18,Stop Loss
JSL.NS,2025-04-16,562.73,2025-05-13,619.0,10.0,27,Target Hit
JSL.NS,2025-05-08,600.07,2025-05-15,660.08,10.0,7,Target Hit
JSL.NS,2025-05-09,600.02,2025-05-15,660.02,10.0,6,Target Hit
JINDALSTEL.NS,2020-11-17,223.37,2020-11-26,245.71,10.0,9,Target Hit
JINDALSTEL.NS,2020-09-25,177.17,2020-09-25,168.31,-5.0,0,Stop Loss
JINDALSTEL.NS,2021-02-01,274.17,2021-02-01,260.46,-5.0,0,Stop Loss
JINDALSTEL.NS,2021-03-03,347.58,2021-03-05,330.2,-5.0,2,Stop Loss
JINDALSTEL.NS,2021-04-01,352.27,2021-04-06,387.5,10.0,5,Target Hit
JINDALSTEL.NS,2021-04-20,417.22,2021-05-07,458.94,10.0,17,Target Hit
JINDALSTEL.NS,2021-07-26,425.13,2021-07-26,403.87,-5.0,0,Stop Loss
JINDALSTEL.NS,2021-06-25,391.37,2021-07-26,430.51,10.0,31,Target Hit
JINDALSTEL.NS,2021-10-04,411.17,2021-10-18,452.29,10.0,14,Target Hit
JINDALSTEL.NS,2021-09-30,389.61,2021-10-13,428.57,10.0,13,Target Hit
JINDALSTEL.NS,2022-02-10,425.59,2022-02-14,404.31,-5.0,4,Stop Loss
JINDALSTEL.NS,2022-03-02,439.8,2022-03-02,417.81,-5.0,0,Stop Loss
JINDALSTEL.NS,2022-02-28,418.38,2022-02-28,397.46,-5.0,0,Stop Loss
JINDALSTEL.NS,2022-02-28,406.14,2022-03-02,446.75,10.0,2,Target Hit
JINDALSTEL.NS,2022-07-28,371.23,2022-08-16,408.35,10.0,19,Target Hit
JINDALSTEL.NS,2022-08-30,423.85,2022-09-26,402.66,-5.0,27,Stop Loss
JINDALSTEL.NS,2022-10-25,452.87,2022-11-11,498.16,10.0,17,Target Hit
JINDALSTEL.NS,2023-06-19,568.65,2023-07-05,625.52,10.0,16,Target Hit
JINDALSTEL.NS,2023-11-15,645.13,2023-12-11,709.64,10.0,26,Target Hit
JINDALSTEL.NS,2024-02-14,749.71,2024-03-04,824.68,10.0,19,Target Hit
JINDALSTEL.NS,2024-06-21,1076.35,2024-07-08,1022.53,-5.0,17,Stop Loss
JINDALSTEL.NS,2024-07-31,989.83,2024-08-05,940.34,-5.0,5,Stop Loss
JINDALSTEL.NS,2025-01-03,950.08,2025-01-13,902.58,-5.0,10,Stop Loss
JINDALSTEL.NS,2025-02-14,856.85,2025-02-17,814.01,-5.0,3,Stop Loss
